unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
65877998,2025-08-18 00:54:46,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377.0,52-22 ROOSEVELT AVENUE,ROOSEVELT AVENUE,43 AVENUE,53 STREET,43 AVENUE,53 STREET,ADDRESS,WOODSIDE,ROOSEVELT AVENUE,,In Progress,,,2025-08-18T02:43:50.000,02 QUEENS,4013217501.0,QUEENS,1008586.0,210440.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74425229878112,-73.91217507307053,"
,  
(40.74425229878112, -73.91217507307053)"
65880783,2025-08-18 00:54:42,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451.0,825 GERARD AVENUE,GERARD AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,ADDRESS,BRONX,GERARD AVENUE,,In Progress,,,,04 BRONX,2024830015.0,BRONX,1004754.0,240171.0,MOBILE,Unspecified,BRONX,,,,,,,,40.82586564519824,-73.92591342579004,"
,  
(40.825865645198235, -73.92591342579004)"
65880747,2025-08-18 00:54:28,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378.0,62-36 59 DRIVE,59 DRIVE,63 STREET,64 STREET,63 STREET,64 STREET,ADDRESS,MASPETH,59 DRIVE,,In Progress,,,,05 QUEENS,4027567501.0,QUEENS,1011694.0,200883.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.71801159357521,-73.90099776249659,"
,  
(40.71801159357521, -73.90099776249659)"
65878008,2025-08-18 00:54:21,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468.0,2471 GRAND AVENUE,GRAND AVENUE,WEST FORDHAM ROAD,WEST  188 STREET,WEST FORDHAM ROAD,WEST  188 STREET,ADDRESS,BRONX,GRAND AVENUE,,In Progress,,,2025-08-18T02:49:46.000,07 BRONX,2032130033.0,BRONX,1011143.0,253882.0,PHONE,Unspecified,BRONX,,,,,,,,40.86348115236597,-73.9027732459544,"
,  
(40.863481152365964, -73.9027732459544)"
65881649,2025-08-18 00:54:07,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208.0,150 GLEN STREET,GLEN STREET,CRESCENT STREET,AUTUMN AVENUE,CRESCENT STREET,AUTUMN AVENUE,ADDRESS,BROOKLYN,GLEN STREET,,In Progress,,,,05 BROOKLYN,,BROOKLYN,1020219.0,187423.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.681036524598575,-73.87031636837371,"
,  
(40.681036524598575, -73.87031636837371)"
65878943,2025-08-18 00:53:59,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451.0,825 GERARD AVENUE,GERARD AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,ADDRESS,BRONX,GERARD AVENUE,,In Progress,,,,04 BRONX,2024830015.0,BRONX,1004754.0,240171.0,MOBILE,Unspecified,BRONX,,,,,,,,40.82586564519824,-73.92591342579004,"
,  
(40.825865645198235, -73.92591342579004)"
65877641,2025-08-18 00:53:47,2025-08-18 01:16:34,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10454.0,530 EAST  137 STREET,EAST  137 STREET,BROOK AVENUE,ST ANNS AVENUE,BROOK AVENUE,ST ANNS AVENUE,ADDRESS,BRONX,EAST  137 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:16:38.000,01 BRONX,2022630019.0,BRONX,1006829.0,233052.0,MOBILE,Unspecified,BRONX,,,,,,,,40.80632093269988,-73.91843983606847,"
,  
(40.806320932699876, -73.91843983606847)"
65878002,2025-08-18 00:53:40,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451.0,825 GERARD AVENUE,GERARD AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,ADDRESS,BRONX,GERARD AVENUE,,In Progress,,,,04 BRONX,2024830015.0,BRONX,1004754.0,240171.0,MOBILE,Unspecified,BRONX,,,,,,,,40.82586564519824,-73.92591342579004,"
,  
(40.825865645198235, -73.92591342579004)"
65875222,2025-08-18 00:53:03,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11208.0,145 GLEN STREET,GLEN STREET,CRESCENT STREET,AUTUMN AVENUE,CRESCENT STREET,AUTUMN AVENUE,ADDRESS,BROOKLYN,GLEN STREET,,In Progress,,,,05 BROOKLYN,3041670045.0,BROOKLYN,1020191.0,187424.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68103938310234,-73.87041731487056,"
,  
(40.68103938310234, -73.87041731487056)"
65880864,2025-08-18 00:52:21,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Highway,11430.0,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,PLACE,JAMAICA,JOHN F KENNEDY AIRPORT,,In Progress,,,,83 QUEENS,4142600001.0,QUEENS,1043001.0,175548.0,ONLINE,Unspecified,QUEENS,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",Belt Pkwy,West/Staten Island Bound,Roadway,Ocean Pkwy Coney Is Shell Rd (Exits 7B - A) - Ocean Pkwy (Exit 7),40.64832048620134,-73.78828125130184,"
,  
(40.64832048620134, -73.78828125130184)"
65879431,2025-08-18 00:52:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10461.0,,,,,BLONDELL AVENUE,EASTCHESTER ROAD,INTERSECTION,BRONX,,,Open,,,,11 BRONX,,BRONX,1027160.0,247327.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84542633392978,-73.84490874987964,"
,  
(40.84542633392978, -73.84490874987964)"
65879413,2025-08-18 00:52:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10460.0,777 CROTONA PARK NORTH,CROTONA PARK NORTH,MARMION AVE,PROSPECT AVE,,,ADDRESS,BRONX,,,Open,,,,06 BRONX,2029520020.0,BRONX,1014250.0,245590.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84071207964649,-73.89157756815924,"
,  
(40.84071207964649, -73.89157756815924)"
65877049,2025-08-18 00:51:40,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463.0,30 MARBLE HILL AVENUE,MARBLE HILL AVENUE,WEST  225 STREET,MARBLE HILL LANE,WEST  225 STREET,MARBLE HILL LANE,ADDRESS,BRONX,MARBLE HILL AVENUE,,In Progress,,,,08 BRONX,1022150538.0,BRONX,1009066.0,258180.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87528392712061,-73.91026633890644,"
,  
(40.87528392712061, -73.91026633890644)"
65880449,2025-08-18 00:51:22,2025-08-18 01:09:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205.0,33 LITTLE NASSAU STREET,LITTLE NASSAU STREET,KENT AVENUE,DEAD END,KENT AVENUE,DEAD END,ADDRESS,BROOKLYN,LITTLE NASSAU STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-08-18T01:09:38.000,03 BROOKLYN,3018840040.0,BROOKLYN,995472.0,193548.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69791420553506,-73.95952966025979,"
,  
(40.69791420553506, -73.95952966025979)"
65876761,2025-08-18 00:50:46,2025-08-18 01:15:37,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10474.0,875 LONGFELLOW AVENUE,LONGFELLOW AVENUE,SENECA AVENUE,GARRISON AVENUE,SENECA AVENUE,GARRISON AVENUE,ADDRESS,BRONX,LONGFELLOW AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:15:43.000,02 BRONX,2027610139.0,BRONX,1015832.0,237869.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81951464905844,-73.88589644618354,"
,  
(40.81951464905844, -73.88589644618354)"
65881149,2025-08-18 00:50:37,2025-08-18 01:11:25,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11221.0,223 LINDEN STREET,LINDEN STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,LINDEN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T01:11:28.000,04 BROOKLYN,3033250060.0,BROOKLYN,1007350.0,192923.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69617569280231,-73.91669572461886,"
,  
(40.69617569280231, -73.91669572461886)"
65876848,2025-08-18 00:50:14,2025-08-18 01:04:13,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11378.0,43-06 54 ROAD,54 ROAD,43 STREET,44 STREET,43 STREET,44 STREET,ADDRESS,MASPETH,54 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:04:22.000,02 QUEENS,4025230004.0,QUEENS,1005155.0,205795.0,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.73151170483388,-73.9245714586436,"
,  
(40.73151170483388, -73.9245714586436)"
65880482,2025-08-18 00:50:10,2025-08-18 01:15:09,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11358.0,32-13 UTOPIA PARKWAY,UTOPIA PARKWAY,32 AVENUE,33 AVENUE,32 AVENUE,33 AVENUE,ADDRESS,FLUSHING,UTOPIA PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:15:14.000,11 QUEENS,4049400046.0,QUEENS,1041727.0,219291.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76839267159912,-73.7924988929288,"
,  
(40.768392671599116, -73.7924988929288)"
65879753,2025-08-18 00:50:04,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11230.0,42 WEBSTER AVENUE,WEBSTER AVENUE,47 STREET,MCDONALD AVENUE,47 STREET,MCDONALD AVENUE,ADDRESS,BROOKLYN,WEBSTER AVENUE,,In Progress,,,,12 BROOKLYN,,BROOKLYN,990400.0,168606.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62945892310639,-73.97784376329497,"
,  
(40.62945892310639, -73.97784376329497)"
65878925,2025-08-18 00:49:53,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,1727 EAST   55 STREET,EAST   55 STREET,FILLMORE AVENUE,AVENUE S,FILLMORE AVENUE,AVENUE S,ADDRESS,BROOKLYN,EAST   55 STREET,,In Progress,,,2025-08-18T02:25:41.000,18 BROOKLYN,3085160013.0,BROOKLYN,1006033.0,163122.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61438184647571,-73.92154140542485,"
,  
(40.61438184647571, -73.92154140542485)"
65875911,2025-08-18 00:49:08,2025-08-18 01:25:43,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226.0,2106 REGENT PLACE,REGENT PLACE,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,ADDRESS,BROOKLYN,REGENT PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:25:48.000,14 BROOKLYN,3051250046.0,BROOKLYN,995661.0,174719.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.646232587049774,-73.95887993774369,"
,  
(40.646232587049774, -73.95887993774369)"
65881688,2025-08-18 00:48:58,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2300 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  183 STREET,WEST FORDHAM ROAD,WEST  183 STREET,WEST FORDHAM ROAD,ADDRESS,BRONX,SEDGWICK AVENUE,,In Progress,,,2025-08-18T02:42:54.000,07 BRONX,2032250148.0,BRONX,1009356.0,253377.0,MOBILE,Unspecified,BRONX,,,,,,,,40.86210034372702,-73.90923570664573,"
,  
(40.86210034372702, -73.90923570664573)"
65875849,2025-08-18 00:48:09,2025-08-18 01:04:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10465.0,2765 SAMPSON AVENUE,SAMPSON AVENUE,HUNTINGTON AVENUE,BRINSMADE AVENUE,HUNTINGTON AVENUE,BRINSMADE AVENUE,ADDRESS,BRONX,SAMPSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:04:22.000,10 BRONX,2055820001.0,BRONX,1033335.0,237682.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81892146969603,-73.82266084294987,"
,  
(40.81892146969603, -73.82266084294987)"
65875133,2025-08-18 00:48:01,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368.0,111-73 41 AVENUE,41 AVENUE,111 STREET,114 STREET,111 STREET,114 STREET,ADDRESS,CORONA,41 AVENUE,,In Progress,,,2025-08-18T02:42:51.000,04 QUEENS,4020130049.0,QUEENS,1024446.0,212944.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75106727312679,-73.85492386040912,"
,  
(40.75106727312679, -73.85492386040912)"
65875192,2025-08-18 00:47:14,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460.0,902 JENNINGS STREET,JENNINGS STREET,MINFORD PLACE,SOUTHERN BOULEVARD,MINFORD PLACE,SOUTHERN BOULEVARD,ADDRESS,BRONX,JENNINGS STREET,,In Progress,,,,03 BRONX,2029760079.0,BRONX,1014312.0,242646.0,MOBILE,Unspecified,BRONX,,,,,,,,40.832631447567294,-73.8913666903239,"
,  
(40.832631447567294, -73.8913666903239)"
65878563,2025-08-18 00:47:11,2025-08-18 01:28:18,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:28:23.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65877394,2025-08-18 00:47:01,2025-08-18 01:45:23,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11237.0,247 IRVING AVENUE,IRVING AVENUE,GREENE AVENUE,BLEECKER STREET,GREENE AVENUE,BLEECKER STREET,ADDRESS,BROOKLYN,IRVING AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:45:28.000,04 BROOKLYN,3033010004.0,BROOKLYN,1007343.0,194447.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70035873399246,-73.91671574300591,"
,  
(40.70035873399246, -73.91671574300591)"
65878823,2025-08-18 00:46:53,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385.0,78-55 79 LANE,79 LANE,78 ROAD,MYRTLE AVENUE,78 ROAD,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,79 LANE,,In Progress,,,,05 QUEENS,4038300008.0,QUEENS,1020494.0,195731.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70383891791441,-73.86928017756,"
,  
(40.70383891791441, -73.86928017756)"
65879805,2025-08-18 00:46:50,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11234.0,1257 EAST   68 STREET,EAST   68 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   68 STREET,,In Progress,,,2025-08-18T02:25:19.000,18 BROOKLYN,3083550018.0,BROOKLYN,1007577.0,166541.0,ONLINE,Unspecified,BROOKLYN,Car,,,,,,,40.62376235597164,-73.91596837466504,"
,  
(40.62376235597164, -73.91596837466504)"
65875825,2025-08-18 00:46:22,2025-08-18 01:08:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413.0,230 PLACE,230 PLACE,230 PLACE,EDGEWOOD AVENUE,230 PLACE,EDGEWOOD AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:09:04.000,13 QUEENS,,QUEENS,1054341.0,181103.0,PHONE,Unspecified,QUEENS,,,,,,,,40.66348519148585,-73.74735819662742,"
,  
(40.66348519148585, -73.74735819662742)"
65875556,2025-08-18 00:46:12,2025-08-18 01:35:34,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11101.0,52-10 35 STREET,35 STREET,BRADLEY AVENUE,STARR AVENUE,BRADLEY AVENUE,STARR AVENUE,ADDRESS,LONG ISLAND CITY,35 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2025-08-18T01:35:43.000,02 QUEENS,4003030121.0,QUEENS,1002116.0,207458.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73608288990879,-73.93553223026296,"
,  
(40.73608288990879, -73.93553223026296)"
65876090,2025-08-18 00:46:06,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029.0,1365 5 AVENUE,5 AVENUE,EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,ADDRESS,NEW YORK,5 AVENUE,,In Progress,,,2025-08-18T02:09:14.000,11 MANHATTAN,1016180001.0,MANHATTAN,998703.0,230311.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79881467021513,-73.94779857268328,"
,  
(40.79881467021513, -73.94779857268328)"
65874780,2025-08-18 00:45:37,2025-08-18 01:00:09,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11236.0,9609 DITMAS AVENUE,DITMAS AVENUE,EAST   96 STREET,ROCKAWAY PARKWAY,EAST   96 STREET,ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,DITMAS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:00:13.000,17 BROOKLYN,3081140001.0,BROOKLYN,1009203.0,176512.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.651126179168834,-73.91007411123938,"
,  
(40.651126179168834, -73.91007411123938)"
65881391,2025-08-18 00:45:35,2025-08-18 01:16:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,160 PARKSIDE AVENUE,PARKSIDE AVENUE,ST PAULS PLACE,EAST DRIVE,ST PAULS PLACE,EAST DRIVE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:16:19.000,14 BROOKLYN,3050530018.0,BROOKLYN,994541.0,177719.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.654468306915255,-73.96291133141843,"
,  
(40.654468306915255, -73.96291133141843)"
65878882,2025-08-18 00:45:26,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11229.0,2051 EAST   18 STREET,EAST   18 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST   18 STREET,,In Progress,,,,15 BROOKLYN,3073230061.0,BROOKLYN,997093.0,157971.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60026087581808,-73.95375152490155,"
,  
(40.60026087581808, -73.95375152490155)"
65881651,2025-08-18 00:45:20,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466.0,821 EAST  234 STREET,EAST  234 STREET,BARNES AVENUE,BUSSING AVENUE,BARNES AVENUE,BUSSING AVENUE,ADDRESS,BRONX,EAST  234 STREET,,In Progress,,,2025-08-18T02:03:08.000,12 BRONX,2050010005.0,BRONX,1024721.0,264697.0,ONLINE,Unspecified,BRONX,,,,,,,,40.89311312969747,-73.85361919251424,"
,  
(40.89311312969747, -73.85361919251424)"
65881704,2025-08-18 00:45:07,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11415.0,83-60 118 STREET,118 STREET,83 AVENUE,CURZON ROAD,83 AVENUE,CURZON ROAD,ADDRESS,KEW GARDENS,118 STREET,,In Progress,,,2025-08-18T02:41:44.000,09 QUEENS,4033210043.0,QUEENS,1030185.0,196363.0,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.70552860538937,-73.83432378892309,"
,  
(40.70552860538937, -73.83432378892309)"
65876169,2025-08-18 00:44:51,,DHS,Department of Homeless Services,Encampment,,Park/Playground,10002.0,71 HENRY STREET,HENRY STREET,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,ADDRESS,NEW YORK,HENRY STREET,,In Progress,,,,03 MANHATTAN,,MANHATTAN,985919.0,199068.0,MOBILE,,MANHATTAN,,,,,,,,40.71307226273342,-73.99397965111204,"
,  
(40.71307226273342, -73.99397965111204)"
65875259,2025-08-18 00:44:51,2025-08-18 01:09:36,NYPD,New York City Police Department,Encampment,,Park/Playground,10002.0,71 HENRY STREET,HENRY STREET,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,ADDRESS,NEW YORK,HENRY STREET,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2025-08-18T01:09:38.000,03 MANHATTAN,,MANHATTAN,985919.0,199068.0,MOBILE,,MANHATTAN,,,,,,,,40.71307226273342,-73.99397965111204,"
,  
(40.71307226273342, -73.99397965111204)"
65876092,2025-08-18 00:44:41,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213.0,947 MONTGOMERY STREET,MONTGOMERY STREET,SCHENECTADY AVENUE,UTICA AVENUE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,,In Progress,,,2025-08-18T02:46:51.000,09 BROOKLYN,3014190062.0,BROOKLYN,1002765.0,181359.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66444592658686,-73.93326212595692,"
,  
(40.66444592658686, -73.93326212595692)"
65877048,2025-08-18 00:44:37,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473.0,552 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,LACOMBE AVENUE,RANDALL AVENUE,LACOMBE AVENUE,RANDALL AVENUE,ADDRESS,BRONX,COMMONWEALTH AVENUE,,In Progress,,,,09 BRONX,2035200030.0,BRONX,1021756.0,236509.0,MOBILE,Unspecified,BRONX,,,,,,,,40.815758669315365,-73.8645010811051,"
,  
(40.815758669315365, -73.8645010811051)"
65877968,2025-08-18 00:44:34,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11420.0,120-05 134 STREET,134 STREET,120 AVENUE,ROCKAWAY BOULEVARD,120 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,134 STREET,,In Progress,,,,10 QUEENS,4117010015.0,QUEENS,1038463.0,185330.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67519879159051,-73.80455596235029,"
,  
(40.67519879159051, -73.80455596235029)"
65881421,2025-08-18 00:44:20,2025-08-18 01:14:56,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11226.0,261 LINDEN BOULEVARD,LINDEN BOULEVARD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:14:58.000,17 BROOKLYN,3048530100.0,BROOKLYN,998387.0,177073.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65268987339641,-73.94905173989308,"
,  
(40.65268987339641, -73.94905173989308)"
65876763,2025-08-18 00:43:58,2025-08-18 01:04:30,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10465.0,2765 SAMPSON AVENUE,SAMPSON AVENUE,HUNTINGTON AVENUE,BRINSMADE AVENUE,HUNTINGTON AVENUE,BRINSMADE AVENUE,ADDRESS,BRONX,SAMPSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:04:33.000,10 BRONX,2055820001.0,BRONX,1033335.0,237682.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81892146969603,-73.82266084294987,"
,  
(40.81892146969603, -73.82266084294987)"
